Time,Stress
19186,0.717949
19187,0.230769
19188,0.769231
19189,0.230769
19190,0.717949
19191,0.230769
19192,0.74359
19193,0.205128
19194,0.666667
19195,0.0512821
19196,0.666667
19197,0.205128
19198,0.666667
19199,0.205128
19200,0.666667
19201,0.205128
19202,0.666667
19203,0.205128
19204,0.666667
19205,0.205128
19206,0.666667
19207,0.205128
19208,0.666667
19209,0.205128
19210,0.666667
19211,0.205128
19212,0.666667
19213,0.205128
19214,0.666667
19215,0.205128
19216,0.666667
19217,0.205128
19218,0.666667
19219,0.205128
19220,0.666667
19221,0.205128
19222,0.666667
19223,0.205128
19224,0.666667
19225,0.0512821
19226,0.666667
19227,0.205128
19228,0.666667
19229,0.205128
19230,0.666667
19231,0.205128
19232,0.666667
19233,0.205128
19234,0.666667
19235,0.205128
19236,0.666667
19237,0.205128
19238,0.666667
19239,0.205128
19240,0.666667
19241,0.205128
19242,0.666667
19243,0.0512821
19244,0.666667
19245,0.205128
19246,0.666667
19247,0.205128
19248,0.666667
19249,0.205128
19250,0.666667
19251,0.205128
19252,0.666667
19253,0.205128
19254,0.666667
19255,0.205128
19256,0.666667
19257,0.205128
19258,0.666667
19259,0.205128
19260,0.666667
19261,0.205128
19262,0.666667
19263,0.205128
19264,0.666667
19265,0.205128
19266,0.666667
19267,0.205128
19268,0.666667
19269,0.205128
19270,0.666667
19271,0.0512821
19272,0.666667
19273,0.205128
19274,0.666667
19275,0.205128
19276,0.666667
19277,0.205128
19278,0.666667
19279,0.205128
19280,0.666667
19281,0.205128
19282,0.666667
19283,0.205128
19284,0.666667
19285,0.205128
19286,0.666667
19287,0.205128
19288,0.666667
19289,0.205128
19290,0.666667
19291,0.205128
19292,0.666667
19293,0.205128
19294,0.666667
19295,0.205128
19296,0.666667
19297,0.205128
19298,0.666667
19299,0.205128
19300,0.666667
19301,0.205128
19302,0.666667
19303,0.0512821
19304,0.666667
19305,0.205128
19306,0.666667
19307,0.205128
19308,0.666667
19309,0.205128
19310,0.666667
19311,0.205128
19312,0.666667
19313,0.205128
19314,0.666667
19315,0.205128
19316,0.666667
19317,0.205128
19318,0.666667
19319,0.205128
19320,0.666667
19321,0.0512821
19322,0.666667
19323,0.205128
19324,0.666667
19325,0.205128
19326,0.666667
19327,0.205128
19328,0.666667
19329,0.205128
19330,0.666667
19331,0.205128
19332,0.666667
19333,0.205128
19334,0.666667
19335,0.205128
19336,0.666667
19337,0.205128
19338,0.666667
19339,0.205128
19340,0.666667
19341,0.205128
19342,0.666667
19343,0.0512821
19344,0.666667
19345,0.205128
19346,0.666667
19347,0.205128
19348,0.666667
19349,0.205128
19350,0.666667
19351,0.205128
19352,0.666667
19353,0.205128
19354,0.666667
19355,0.205128
19356,0.666667
19357,0.205128
19358,0.666667
19359,0.205128
19360,0.666667
19361,0.0512821
19362,0.666667
19363,0.205128
19364,0.666667
19365,0.205128
19366,0.666667
19367,0.205128
19368,0.666667
19369,0.205128
19370,0.666667
19371,0.205128
19372,0.666667
19373,0.205128
19374,0.666667
19375,0.205128
19376,0.666667
19377,0.205128
19378,0.666667
19379,0.205128
19380,0.666667
19381,0.205128
19382,0.666667
19383,0.205128
19384,0.666667
19385,0.205128
19386,0.666667
19387,0.0512821
19388,0.666667
19389,0.205128
19390,0.666667
19391,0.205128
19392,0.666667
19393,0.205128
19394,0.666667
19395,0.205128
19396,0.666667
19397,0.205128
19398,0.666667
19399,0.205128
19400,0.666667
19401,0.205128
19402,0.666667
19403,0.205128
19404,0.666667
19405,0.205128
19406,0.666667
19407,0.205128
19408,0.666667
19409,0.205128
19410,0.666667
19411,0.205128
19412,0.666667
19413,0.205128
19414,0.666667
19415,0.205128
19416,0.666667
19417,0.205128
19418,0.666667
19419,0.205128
19420,0.666667
19421,0.0512821
19422,0.666667
19423,0.205128
19424,0.666667
19425,0.205128
19426,0.666667
19427,0.205128
19428,0.666667
19429,0.205128
19430,0.666667
19431,0.205128
19432,0.769231
19433,0.230769
19434,0.717949
19435,0.230769
19436,0.717949
19437,0.230769
19438,0.717949
19439,0.230769
19440,0.717949
19441,0.230769
19442,0.717949
19443,0.230769
19444,0.769231
19445,0.230769
19446,0.717949
19447,0.230769
19448,0.717949
19449,0.230769
19450,0.717949
19451,0.230769
19452,0.717949
19453,0.230769
19454,0.717949
19455,0.230769
19456,0.717949
19457,0.230769
19458,0.769231
19459,0.230769
19460,0.717949
19461,0.230769
19462,0.717949
19463,0.230769
19464,0.717949
19465,0.230769
19466,0.717949
19467,0.230769
19468,0.769231
19469,0.102564
19470,0.538462
19471,0.102564
19472,0.538462
19473,0.102564
19474,0.692308
19475,0.0769231
19476,0.692308
19477,0.102564
19478,0.666667
19479,0.153846
19480,0.666667
19481,0.102564
19482,0.538462
19483,0.102564
19484,0.538462
19485,0.102564
19486,0.538462
19487,0.102564
19488,0.538462
19489,0.102564
19490,0.538462
19491,0.102564
19492,0.538462
19493,0.102564
19494,0.538462
19495,0.102564
19496,0.538462
19497,0.102564
19498,0.538462
19499,0.102564
19500,0.538462
19501,0.102564
19502,0.538462
19503,0.102564
19504,0.538462
19505,0.102564
19506,0.538462
19507,0.0769231
19508,0.641026
19509,0.025641
19510,0.487179
19511,0.025641
19512,0.487179
19513,0.025641
19514,0.487179
19515,0.025641
19516,0.487179
19517,0.025641
19518,0.487179
19519,0.025641
19520,0.487179
19521,0.025641
19522,0.487179
19523,0.025641
19524,0.487179
19525,0.025641
19526,0.487179
19527,0.025641
19528,0.487179
19529,0.025641
19530,0.487179
19531,0.025641
19532,0.487179
19533,0.025641
19534,0.487179
19535,0.025641
19536,0.487179
19537,0.025641
19538,0.487179
19539,0.025641
19540,0.487179
19541,0.025641
19542,0.487179
19543,0.025641
19544,0.487179
19545,0.025641
19546,0.487179
19547,0.025641
19548,0.487179
19549,0.025641
19550,0.487179
19551,0.025641
19552,0.487179
19553,0.025641
19554,0.487179
19555,0.025641
19556,0.487179
19557,0.025641
19558,0.487179
19559,0.025641
19560,0.487179
19561,0.025641
19562,0.487179
19563,0.025641
19564,0.487179
19565,0.025641
19566,0.487179
19567,0.025641
19568,0.487179
19569,0.025641
19570,0.487179
19571,0.025641
19572,0.487179
19573,0.025641
19574,0.487179
19575,0.025641
19576,0.487179
19577,0.025641
19578,0.487179
19579,0.025641
19580,0.487179
19581,0.025641
19582,0.487179
19583,0.025641
19584,0.487179
19585,0.025641
19586,0.487179
19587,0.025641
19588,0.487179
19589,0.025641
19590,0.487179
19591,0.025641
19592,0.487179
19593,0.025641
19594,0.487179
19595,0.025641
19596,0.487179
19597,0.025641
19598,0.487179
19599,0.025641
19600,0.487179
19601,0.025641
19602,0.538462
19603,0.102564
19604,0.589744
19605,0.102564
19606,0.538462
19607,0.102564
19608,0.538462
19609,0.102564
19610,0.538462
19611,0.102564
19612,0.538462
19613,0.102564
19614,0.538462
19615,0.102564
19616,0.538462
19617,0.102564
19618,0.538462
19619,0.102564
19620,0.538462
19621,0.102564
19622,0.538462
19623,0.102564
19624,0.538462
19625,0.102564
19626,0.538462
19627,0.102564
19628,0.538462
19629,0.102564
19630,0.538462
19631,0.102564
19632,0.538462
19633,0.102564
19634,0.538462
19635,0.102564
19636,0.538462
19637,0.102564
19638,0.538462
19639,0.102564
19640,0.538462
19641,0.102564
19642,0.538462
19643,0.025641
19644,0.538462
19645,0.102564
19646,0.538462
19647,0.102564
19648,0.74359
19649,0.230769
19650,0.717949
19651,0.230769
19652,0.717949
19653,0.230769
19654,0.769231
19655,0.230769
19656,0.717949
19657,0.230769
19658,0.717949
19659,0.230769
19660,0.717949
19661,0.230769
19662,0.769231
19663,0.230769
19664,0.717949
19665,0.230769
19666,0.717949
19667,0.230769
19668,0.717949
19669,0.230769
19670,0.717949
19671,0.230769
19672,0.717949
19673,0.230769
19674,0.717949
19675,0.230769
19676,0.717949
19677,0.230769
19678,0.769231
19679,0.230769
19680,0.717949
19681,0.230769
19682,0.717949
19683,0.230769
19684,0.717949
19685,0.230769
19686,0.769231
19687,0.230769
19688,0.717949
19689,0.230769
19690,0.717949
19691,0.230769
19692,0.717949
19693,0.230769
19694,0.769231
19695,0.230769
19696,0.717949
19697,0.230769
19698,0.717949
19699,0.230769
19700,0.74359
19701,0.230769
19702,0.666667
19703,0.205128
19704,0.666667
19705,0.205128
19706,0.666667
19707,0.205128
19708,0.666667
19709,0.205128
19710,0.666667
19711,0.205128
19712,0.666667
19713,0.0512821
19714,0.666667
19715,0.205128
19716,0.666667
19717,0.205128
19718,0.666667
19719,0.205128
19720,0.666667
19721,0.205128
19722,0.666667
19723,0.205128
19724,0.666667
19725,0.205128
19726,0.666667
19727,0.205128
19728,0.666667
19729,0.205128
19730,0.666667
19731,0.205128
19732,0.666667
19733,0.205128
19734,0.666667
19735,0.205128
19736,0.666667
19737,0.205128
19738,0.666667
19739,0.0512821
19740,0.666667
19741,0.205128
19742,0.666667
19743,0.205128
19744,0.666667
19745,0.205128
19746,0.666667
19747,0.205128
19748,0.666667
19749,0.205128
19750,0.666667
19751,0.205128
19752,0.666667
19753,0.205128
19754,0.666667
19755,0.205128
19756,0.666667
19757,0.205128
19758,0.666667
19759,0.0512821
19760,0.666667
19761,0.205128
19762,0.666667
19763,0.205128
19764,0.666667
19765,0.205128
19766,0.666667
19767,0.205128
19768,0.666667
19769,0.205128
19770,0.666667
19771,0.205128
19772,0.666667
19773,0.205128
19774,0.666667
19775,0.205128
19776,0.666667
19777,0.205128
19778,0.666667
19779,0.205128
19780,0.666667
19781,0.205128
19782,0.666667
19783,0.0512821
19784,0.666667
19785,0.205128
19786,0.666667
19787,0.205128
19788,0.666667
19789,0.205128
19790,0.666667
19791,0.205128
19792,0.666667
19793,0.205128
19794,0.666667
19795,0.205128
19796,0.666667
19797,0.205128
19798,0.666667
19799,0.205128
19800,0.666667
19801,0.205128
19802,0.666667
19803,0.0512821
19804,0.666667
19805,0.205128
19806,0.666667
19807,0.205128
19808,0.666667
19809,0.0512821
19810,0.769231
19811,0.230769
19812,0.717949
19813,0.230769
19814,0.769231
19815,0.230769
19816,0.717949
19817,0.230769
19818,0.717949
19819,0.230769
19820,0.717949
19821,0.230769
19822,0.717949
19823,0.230769
19824,0.717949
19825,0.230769
19826,0.769231
19827,0.230769
19828,0.717949
19829,0.230769
19830,0.717949
19831,0.230769
19832,0.717949
19833,0.230769
19834,0.769231
19835,0.102564
19836,0.538462
19837,0.102564
19838,0.538462
19839,0.025641
19840,0.487179
19841,0.025641
19842,0.487179
19843,0.025641
19844,0.487179
19845,0.025641
19846,0.487179
19847,0.025641
19848,0.487179
19849,0.025641
19850,0.487179
19851,0.025641
19852,0.487179
19853,0.025641
19854,0.487179
19855,0.025641
19856,0.487179
19857,0.025641
19858,0.487179
19859,0.025641
19860,0.487179
19861,0.025641
19862,0.487179
19863,0.025641
19864,0.487179
19865,0.025641
19866,0.487179
19867,0.025641
19868,0.487179
19869,0.025641
19870,0.487179
19871,0.025641
19872,0.487179
19873,0.025641
19874,0.487179
19875,0.025641
19876,0.487179
19877,0.025641
19878,0.487179
19879,0.025641
19880,0.487179
19881,0.025641
19882,0.487179
19883,0.025641
19884,0.487179
19885,0.025641
19886,0.487179
19887,0.025641
19888,0.487179
19889,0.025641
19890,0.487179
19891,0.025641
19892,0.487179
19893,0.025641
19894,0.487179
19895,0.025641
19896,0.487179
19897,0.025641
19898,0.487179
19899,0.025641
19900,0.487179
19901,0.025641
19902,0.487179
19903,0.025641
19904,0.487179
19905,0.025641
19906,0.487179
19907,0.025641
19908,0.487179
19909,0.025641
19910,0.487179
19911,0.025641
19912,0.487179
19913,0.025641
19914,0.487179
19915,0.025641
19916,0.487179
19917,0.025641
19918,0.487179
19919,0.025641
19920,0.487179
19921,0.025641
19922,0.487179
19923,0.025641
19924,0.487179
19925,0.025641
19926,0.487179
19927,0.025641
19928,0.487179
19929,0.025641
19930,0.487179
19931,0.025641
19932,0.487179
19933,0.025641
19934,0.487179
19935,0.025641
19936,0.487179
19937,0.025641
19938,0.487179
19939,0.025641
19940,0.487179
19941,0.025641
19942,0.487179
19943,0.025641
19944,0.487179
19945,0.025641
19946,0.487179
19947,0.025641
19948,0.487179
19949,0.025641
19950,0.487179
19951,0.025641
19952,0.487179
19953,0.025641
19954,0.487179
19955,0.025641
19956,0.487179
19957,0.025641
19958,0.487179
19959,0.025641
19960,0.487179
19961,0.025641
19962,0.487179
19963,0.025641
19964,0.487179
19965,0.025641
19966,0.487179
19967,0.025641
19968,0.487179
19969,0.025641
19970,0.487179
19971,0.025641
19972,0.487179
19973,0.025641
19974,0.487179
19975,0.025641
19976,0.487179
19977,0.025641
19978,0.487179
19979,0.025641
19980,0.487179
19981,0.025641
19982,0.487179
19983,0.025641
19984,0.487179
19985,0.025641
19986,0.487179
19987,0.025641
19988,0.487179
19989,0.025641
19990,0.487179
19991,0.025641
19992,0.487179
19993,0.025641
19994,0.487179
19995,0.025641
19996,0.487179
19997,0.025641
19998,0.487179
19999,0.025641
20000,0.487179
20001,0.025641
20002,0.487179
20003,0.025641
20004,0.487179
20005,0.025641
20006,0.487179
20007,0.025641
20008,0.487179
20009,0.025641
20010,0.487179
20011,0.025641
20012,0.487179
20013,0.025641
20014,0.487179
20015,0.025641
20016,0.487179
20017,0.025641
20018,0.487179
20019,0.025641
20020,0.487179
20021,0.025641
20022,0.487179
20023,0.025641
20024,0.487179
20025,0.025641
20026,0.487179
20027,0.025641
20028,0.487179
20029,0.025641
20030,0.487179
20031,0.025641
20032,0.487179
20033,0.025641
20034,0.487179
20035,0.025641
20036,0.487179
20037,0.025641
20038,0.487179
20039,0.025641
20040,0.487179
20041,0.025641
20042,0.487179
20043,0.025641
20044,0.487179
20045,0.025641
20046,0.487179
20047,0.025641
20048,0.487179
20049,0.025641
20050,0.487179
20051,0.025641
20052,0.487179
20053,0.025641
20054,0.487179
20055,0.025641
20056,0.487179
20057,0.025641
20058,0.487179
20059,0.025641
20060,0.487179
20061,0.025641
20062,0.487179
20063,0.025641
20064,0.487179
20065,0.025641
20066,0.487179
20067,0.025641
20068,0.487179
20069,0.025641
20070,0.487179
20071,0.025641
20072,0.487179
20073,0.025641
20074,0.487179
20075,0.025641
20076,0.487179
20077,0.025641
20078,0.487179
20079,0.025641
20080,0.487179
20081,0.025641
20082,0.487179
20083,0.025641
20084,0.487179
20085,0.025641
20086,0.487179
20087,0.025641
20088,0.487179
20089,0.025641
20090,0.487179
20091,0.025641
20092,0.487179
20093,0.025641
20094,0.487179
20095,0.025641
20096,0.487179
20097,0.025641
20098,0.487179
20099,0.025641
20100,0.487179
20101,0.025641
20102,0.487179
20103,0.025641
20104,0.487179
20105,0.025641
20106,0.487179
20107,0.025641
20108,0.487179
20109,0.025641
20110,0.487179
20111,0.025641
20112,0.487179
20113,0.025641
20114,0.487179
20115,0.025641
20116,0.487179
20117,0.025641
20118,0.487179
20119,0.025641
20120,0.487179
20121,0.025641
20122,0.487179
20123,0.025641
20124,0.487179
20125,0.025641
20126,0.487179
20127,0.025641
20128,0.487179
20129,0.025641
20130,0.487179
20131,0.025641
20132,0.487179
20133,0.025641
20134,0.487179
20135,0.025641
20136,0.487179
20137,0.025641
20138,0.487179
20139,0.025641
20140,0.487179
20141,0.025641
20142,0.487179
20143,0.025641
20144,0.487179
20145,0.025641
20146,0.487179
20147,0.025641
20148,0.487179
20149,0.025641
20150,0.487179
20151,0.025641
20152,0.487179
20153,0.025641
20154,0.487179
20155,0.025641
20156,0.487179
20157,0.025641
20158,0.487179
20159,0.025641
20160,0.487179
20161,0.025641
20162,0.487179
20163,0.025641
20164,0.487179
20165,0.025641
20166,0.487179
20167,0.025641
20168,0.487179
20169,0.025641
20170,0.487179
20171,0.025641
20172,0.487179
20173,0.025641
20174,0.487179
20175,0.025641
20176,0.487179
20177,0.025641
20178,0.487179
20179,0.025641
20180,0.487179
20181,0.025641
20182,0.487179
20183,0.025641
20184,0.487179
20185,0.025641
20186,0.487179
20187,0.025641
20188,0.487179
20189,0.025641
20190,0.487179
20191,0.025641
20192,0.487179
20193,0.025641
20194,0.487179
20195,0.025641
20196,0.487179
20197,0.025641
20198,0.487179
20199,0.025641
20200,0.487179
20201,0.025641
20202,0.487179
20203,0.025641
20204,0.487179
20205,0.025641
20206,0.487179
20207,0.025641
20208,0.487179
20209,0.025641
20210,0.487179
20211,0.025641
20212,0.487179
20213,0.025641
20214,0.487179
20215,0.025641
20216,0.487179
20217,0.025641
20218,0.487179
20219,0.025641
20220,0.487179
20221,0.025641
20222,0.487179
20223,0.025641
20224,0.487179
20225,0.025641
20226,0.487179
20227,0.025641
20228,0.487179
20229,0.025641
20230,0.487179
20231,0.025641
20232,0.487179
20233,0.025641
20234,0.487179
20235,0.025641
20236,0.487179
20237,0.025641
20238,0.487179
20239,0.025641
20240,0.487179
20241,0.025641
20242,0.487179
20243,0.025641
20244,0.487179
20245,0.025641
20246,0.487179
20247,0.025641
20248,0.487179
20249,0.025641
20250,0.487179
20251,0.025641
20252,0.487179
20253,0.025641
20254,0.487179
20255,0.025641
20256,0.487179
20257,0.025641
20258,0.487179
20259,0.025641
20260,0.487179
20261,0.025641
20262,0.487179
20263,0.025641
20264,0.487179
20265,0.025641
20266,0.487179
20267,0.025641
20268,0.487179
20269,0.025641
20270,0.487179
20271,0.025641
20272,0.487179
20273,0.025641
20274,0.487179
20275,0.025641
20276,0.487179
20277,0.025641
20278,0.487179
20279,0.025641
20280,0.487179
20281,0.025641
20282,0.487179
20283,0.025641
20284,0.487179
20285,0.025641
20286,0.487179
20287,0.025641
20288,0.487179
20289,0.025641
20290,0.487179
20291,0.025641
20292,0.487179
20293,0.025641
20294,0.487179
20295,0.025641
20296,0.487179
20297,0.025641
20298,0.487179
20299,0.025641
20300,0.487179
20301,0.025641
20302,0.487179
20303,0.025641
20304,0.487179
20305,0.025641
20306,0.487179
20307,0.025641
20308,0.487179
20309,0.025641
20310,0.487179
20311,0.025641
20312,0.487179
20313,0.025641
20314,0.487179
20315,0.025641
20316,0.487179
20317,0.025641
20318,0.487179
20319,0.025641
20320,0.487179
20321,0.025641
20322,0.487179
20323,0.025641
20324,0.487179
20325,0.025641
20326,0.487179
20327,0.025641
20328,0.487179
20329,0.025641
20330,0.487179
20331,0.025641
20332,0.487179
20333,0.025641
20334,0.487179
20335,0.025641
20336,0.487179
20337,-0.0512821
20338,0.487179
20339,0.025641
20340,0.487179
20341,0.025641
20342,0.487179
20343,0.025641
20344,0.487179
20345,0.025641
20346,0.487179
20347,0.025641
20348,0.487179
20349,0.025641
20350,0.487179
20351,0.025641
20352,0.487179
20353,0.025641
20354,0.487179
20355,0.025641
20356,0.487179
20357,0.025641
20358,0.487179
20359,0.025641
20360,0.487179
20361,0.025641
20362,0.487179
20363,0.025641
20364,0.487179
20365,0.025641
20366,0.487179
20367,0.025641
20368,0.487179
20369,0.025641
20370,0.487179
20371,0.025641
20372,0.487179
20373,0.025641
20374,0.487179
20375,0.025641
20376,0.487179
20377,0.025641
20378,0.487179
20379,0.025641
20380,0.487179
20381,0.025641
20382,0.487179
20383,0.025641
20384,0.487179
20385,0.025641
20386,0.487179
20387,0.025641
20388,0.487179
20389,0.025641
20390,0.487179
20391,0.025641
20392,0.487179
20393,0.025641
20394,0.487179
20395,0.025641
20396,0.487179
20397,0.025641
20398,0.487179
20399,0.025641
20400,0.487179
20401,0.025641
20402,0.487179
20403,0.025641
20404,0.487179
20405,0.025641
20406,0.487179
20407,0.025641
20408,0.487179
20409,0.025641
20410,0.487179
20411,0.025641
20412,0.487179
20413,0.025641
20414,0.487179
20415,0.025641
20416,0.487179
20417,0.025641
20418,0.487179
20419,0.025641
20420,0.487179
20421,0.025641
20422,0.487179
20423,0.025641
20424,0.487179
20425,0.025641
20426,0.487179
20427,0.025641
20428,0.487179
20429,0.025641
20430,0.487179
20431,0.025641
20432,0.487179
20433,0.025641
20434,0.487179
20435,0.025641
20436,0.487179
20437,0.025641
20438,0.487179
20439,0.025641
20440,0.487179
20441,0.025641
20442,0.487179
20443,0.025641
20444,0.487179
20445,0.025641
20446,0.487179
20447,0.025641
20448,0.487179
20449,0.025641
20450,0.487179
20451,0.025641
20452,0.487179
20453,0.025641
20454,0.487179
20455,0.025641
20456,0.487179
20457,0.025641
20458,0.487179
20459,0.025641
20460,0.487179
20461,0.025641
20462,0.487179
20463,0.025641
20464,0.487179
20465,0.025641
20466,0.487179
20467,0.025641
20468,0.487179
20469,0.025641
20470,0.487179
20471,0.025641
20472,0.487179
20473,0.025641
20474,0.487179
20475,0.025641
20476,0.487179
20477,0.025641
20478,0.487179
20479,0.025641
20480,0.487179
20481,0.025641
20482,0.487179
20483,0.025641
20484,0.487179
20485,0.025641
20486,0.487179
20487,0.025641
20488,0.487179
20489,0.025641
20490,0.487179
20491,0.025641
20492,0.487179
20493,0.025641
20494,0.487179
20495,0.025641
20496,0.487179
20497,0.025641
20498,0.487179
20499,0.025641
20500,0.487179
20501,0.025641
20502,0.487179
20503,0.025641
20504,0.487179
20505,0.025641
20506,0.487179
20507,0.025641
20508,0.487179
20509,0.025641
20510,0.487179
20511,0.025641
20512,0.487179
20513,0.025641
20514,0.487179
20515,0.025641
20516,0.487179
20517,0.025641
20518,0.487179
20519,0.025641
20520,0.487179
20521,0.025641
20522,0.487179
20523,0.025641
20524,0.487179
20525,0.025641
20526,0.487179
20527,0.025641
20528,0.487179
20529,0.025641
20530,0.487179
20531,0.025641
20532,0.487179
20533,0.025641
20534,0.487179
20535,0.025641
20536,0.487179
20537,0.025641
20538,0.487179
20539,0.025641
20540,0.487179
20541,0.025641
20542,0.487179
20543,0.025641
20544,0.487179
20545,0.025641
20546,0.487179
20547,0.025641
20548,0.487179
20549,0.025641
20550,0.487179
20551,0.025641
20552,0.487179
20553,0.025641
20554,0.487179
20555,0.025641
20556,0.487179
20557,0.025641
20558,0.487179
20559,0.025641
20560,0.487179
20561,0.025641
20562,0.487179
20563,0.025641
20564,0.487179
20565,0.025641
20566,0.487179
20567,0.025641
20568,0.487179
20569,0.025641
20570,0.487179
20571,0.025641
20572,0.487179
20573,0.025641
20574,0.487179
20575,0.025641
20576,0.487179
20577,0.025641
20578,0.487179
20579,0.025641
20580,0.487179
20581,0.025641
20582,0.487179
20583,0.025641
20584,0.487179
20585,0.025641
20586,0.487179
20587,0.025641
20588,0.487179
20589,0.025641
20590,0.487179
20591,0.025641
20592,0.487179
20593,0.025641
20594,0.487179
20595,0.025641
20596,0.487179
20597,0.025641
20598,0.487179
20599,0.025641
20600,0.487179
20601,0.025641
20602,0.487179
20603,0.025641
20604,0.487179
20605,0.025641
20606,0.487179
20607,0.025641
20608,0.487179
20609,0.025641
20610,0.487179
20611,0.025641
20612,0.487179
20613,0.025641
20614,0.487179
20615,0.025641
20616,0.487179
20617,0.025641
20618,0.487179
20619,0.025641
20620,0.487179
20621,0.025641
20622,0.487179
20623,0.025641
20624,0.487179
20625,0.025641
20626,0.487179
20627,0.025641
20628,0.487179
20629,0.025641
20630,0.487179
20631,0.025641
20632,0.487179
20633,0.025641
20634,0.487179
20635,0.025641
20636,0.487179
20637,0.025641
20638,0.487179
20639,0.025641
20640,0.487179
20641,0.025641
20642,0.487179
20643,0.025641
20644,0.487179
20645,0.025641
20646,0.487179
20647,0.025641
20648,0.487179
20649,0.025641
20650,0.487179
20651,0.025641
20652,0.487179
20653,0.025641
20654,0.487179
20655,0.025641
20656,0.487179
20657,0.025641
20658,0.487179
20659,0.025641
20660,0.487179
20661,0.025641
20662,0.487179
20663,0.025641
20664,0.487179
20665,0.025641
20666,0.487179
20667,0.025641
20668,0.487179
20669,0.025641
20670,0.487179
20671,0.025641
20672,0.487179
20673,0.025641
20674,0.487179
20675,0.025641
20676,0.487179
20677,0.025641
20678,0.487179
20679,0.025641
20680,0.487179
20681,0.025641
20682,0.487179
20683,0.025641
20684,0.487179
20685,0.025641
20686,0.487179
20687,0.025641
20688,0.487179
20689,0.025641
20690,0.487179
20691,0.025641
20692,0.487179
20693,0.025641
20694,0.487179
20695,0.025641
20696,0.487179
20697,0.025641
20698,0.487179
20699,0.025641
20700,0.487179
20701,0.025641
20702,0.487179
20703,0.025641
20704,0.487179
20705,0.025641
20706,0.487179
20707,0.025641
20708,0.487179
20709,0.025641
20710,0.487179
20711,0.025641
20712,0.487179
20713,0.025641
20714,0.487179
20715,0.025641
20716,0.487179
20717,0.025641
20718,0.487179
20719,0.025641
20720,0.487179
20721,0.025641
20722,0.487179
20723,0.025641
20724,0.487179
20725,0.025641
20726,0.487179
20727,0.025641
20728,0.487179
20729,0.025641
20730,0.487179
20731,0.025641
20732,0.487179
20733,0.025641
20734,0.487179
20735,0.025641
20736,0.487179
20737,0.025641
20738,0.487179
20739,0.025641
20740,0.487179
20741,0.025641
20742,0.487179
20743,0.025641
20744,0.487179
20745,0.025641
20746,0.487179
20747,0.025641
20748,0.487179
20749,0.025641
20750,0.487179
20751,0.025641
20752,0.487179
20753,0.025641
20754,0.487179
20755,0.025641
20756,0.487179
20757,0.025641
20758,0.487179
20759,0.025641
20760,0.487179
20761,0.025641
20762,0.487179
20763,0.025641
20764,0.487179
20765,0.025641
20766,0.487179
20767,0.025641
20768,0.487179
20769,0.025641
20770,0.487179
20771,0.025641
20772,0.487179
20773,0.025641
20774,0.487179
20775,0.025641
20776,0.487179
20777,0.025641
20778,0.487179
20779,0.025641
20780,0.487179
20781,0.025641
20782,0.487179
20783,0.025641
20784,0.487179
20785,0.025641
20786,0.487179
20787,0.025641
20788,0.487179
20789,0.025641
20790,0.487179
20791,0.025641
20792,0.487179
20793,0.025641
20794,0.487179
20795,0.025641
20796,0.487179
20797,0.025641
20798,0.487179
20799,0.025641
20800,0.487179
20801,0.025641
20802,0.487179
20803,0.025641
20804,0.487179
20805,0.025641
20806,0.487179
20807,0.025641
20808,0.487179
20809,0.025641
20810,0.487179
20811,0.025641
20812,0.487179
20813,0.025641
20814,0.487179
20815,0.025641
20816,0.487179
20817,0.025641
20818,0.487179
20819,0.025641
20820,0.487179
20821,0.025641
20822,0.487179
20823,0.025641
20824,0.487179
20825,0.025641
20826,0.487179
20827,0.025641
20828,0.487179
20829,0.025641
20830,0.487179
20831,0.025641
20832,0.487179
20833,0.025641
20834,0.487179
20835,0.025641
20836,0.487179
20837,0.025641
20838,0.487179
20839,0.025641
20840,0.487179
20841,0.025641
20842,0.487179
20843,0.025641
20844,0.487179
20845,0.025641
20846,0.487179
20847,0.025641
20848,0.487179
20849,0.025641
20850,0.487179
20851,0.025641
20852,0.487179
20853,0.025641
20854,0.487179
20855,0.025641
20856,0.487179
20857,0.025641
20858,0.487179
20859,0.025641
20860,0.487179
20861,0.025641
20862,0.487179
20863,0.025641
20864,0.487179
20865,0.025641
20866,0.487179
20867,0.025641
20868,0.487179
20869,0.025641
20870,0.487179
20871,0.025641
20872,0.487179
20873,0.025641
20874,0.487179
20875,0.025641
20876,0.487179
20877,0.025641
20878,0.487179
20879,0.025641
20880,0.487179
20881,0.025641
20882,0.487179
20883,0.025641
20884,0.487179
20885,0.025641
20886,0.487179
20887,0.025641
20888,0.487179
20889,0.025641
20890,0.487179
20891,0.025641
20892,0.487179
20893,0.025641
20894,0.487179
20895,0.025641
20896,0.487179
20897,0.025641
20898,0.487179
20899,0.025641
20900,0.487179
20901,0.025641
20902,0.487179
20903,0.025641
20904,0.717949
20905,0.025641
20906,0.487179
20907,0.025641
20908,0.487179
20909,0.025641
20910,0.487179
20911,0.025641
20912,0.487179
20913,0.025641
20914,0.487179
20915,0.025641
20916,0.487179
20917,0.025641
20918,0.487179
20919,0.025641
20920,0.487179
20921,0.025641
20922,0.487179
20923,0.025641
20924,0.487179
20925,0.025641
20926,0.487179
20927,0.025641
20928,0.487179
20929,0.025641
20930,0.487179
20931,0.025641
